ID,Traditional,Simplified,Pinyin,Meaning
F601,仍然,仍然,réngrán,
B06191,人和,人和,rénhé,
A05055,任何,任何,rènhé,
A05016,人際,人际,rénjì,
A05017,人跡,人迹,rénjì,
A05019,人家,人家,rénjia,
Q375,人家,人家,rénjia,
A05018,人家,人家,rénjiā,
F597,人家,人家,rénjiā,
A05020,人間,人间,rénjiān,
B06225,任教,任教,rènjiào,
A05021,人均,人均,rénjūn,
B06220,認可,认可,rènkě,
A05022,人口,人口,rénkǒu,
A05023,人類,人类,rénlèi,
A05024,人力,人力,rénlì,
B06192,人流,人流,rénliú,
A05025,人倫,人伦,rénlún,
B06193,人馬,人马,rénmǎ,
B06194,人脈,人脉,rénmài,
A05026,人們,人们,rénmen,
F598,人們,人们,rénmen,
Q376,人們,人们,rénmen,
B06226,任免,任免,rènmiǎn,
A05027,人民,人民,rénmín,
A05028,人民幣,人民币,rénmínbì,
B06195,人命,人命,rénmìng,
A05056,任命,任命,rènmìng,
A05046,忍耐,忍耐,rěnnài,
B06196,人品,人品,rénpǐn,
B06227,任憑,任凭,rènpíng,
B06197,人氣,人气,rénqì,
B06228,任期,任期,rènqī,
B06198,人情,人情,rénqíng,
B06199,人權,人权,rénquán,
A05029,人群,人群,rénqún,
A05030,人身,人身,rénshēn,
B06200,人參,人参,rénshēn,
B06235,妊娠,妊娠,rènshēn,
A05031,人生,人生,rénshēng,
B06201,人聲,人声,rénshēng,
A05032,人士,人士,rénshì,
B06202,人世,人世,rénshì,
A05033,人事,人事,rénshì,
A05051,認識,认识,rènshi,
Q377,認識,认识,rènshi,
A05052,認識論,认识论,rènshílùn,
B06203,人手,人手,rénshǒu,
A05047,忍受,忍受,rěnshòu,
A05034,人體,人体,réntǐ,
B06221,認同,认同,rèntóng,
B06215,忍痛,忍痛,rěntòng,
B06204,人頭,人头,réntóu,
A05035,人爲,人为,rénwéi,
A05053,認爲,认为,rènwéi,
B06205,人文,人文,rénwén,
A05036,人物,人物,rénwù,
B06216,忍無可忍,忍无可忍,rěnwúkěrěn,
B06206,人像,人像,rénxiàng,
A05037,人心,人心,rénxīn,
B06217,忍心,忍心,rěnxīn,
A05038,人性,人性,rénxìng,
B06229,任性,任性,rènxìng,
B06234,韌性,韧性,rènxìng,
B06207,人行道,人行道,rénxíngdào,
B06208,人選,人选,rénxuǎn,
B06209,人煙,人烟,rényān,
B06214,仁義,仁义,rényì,
A05058,任意,任意,rènyì,
E135,人影兒,人影儿,rényǐngr,
A05039,人影兒（人影）,人影儿（人影）,rényǐngr (rényǐng),
B06230,任用,任用,rènyòng,
A05040,人員,人员,rényuán,
E071,人緣兒,人缘儿,rényuánr,
A05041,人造,人造,rénzào,
A05054,認真,认真,rènzhēn,
B06222,認證,认证,rènzhèng,
B06210,人質,人质,rénzhì,
B06231,任職,任职,rènzhí,
B06223,認知,认知,rènzhī,
B06212,人種,人种,rénzhǒng,
B06211,人中,人中,rénzhōng,
B06232,任重道遠,任重道远,rènzhòng-dàoyuǎn,
B06224,認罪,认罪,rènzuì,
B06178,熱氣,热气,rèqì,
B06179,熱切,热切,rèqiè,
A05010,熱情,热情,rèqíng,
B06180,熱身,热身,rèshēn,
F596,熱水瓶,热水瓶,rèshuǐpíng,
B06181,熱土,热土,rètǔ,
B06182,熱望,热望,rèwàng,
B06183,熱線,热线,rèxiàn,
A05011,熱心,热心,rèxīn,
B06184,熱血,热血,rèxuè,
B06185,熱源,热源,rèyuán,
B06186,熱衷,热衷,rèzhōng,
A05064,日,日,rì,
A05065,日報,日报,rìbào,
A05066,日常,日常,rìcháng,
B06236,日程,日程,rìchéng,
B06237,日光,日光,rìguāng,
B06238,日後,日后,rìhòu,
A05067,日記,日记,rìjì,
B06239,日見,日见,rìjiàn,
A05068,日漸,日渐,rìjiàn,
B06240,日曆,日历,rìlì,
A05069,日期,日期,rìqī,
A05070,日前,日前,rìqián,
A05071,日趨,日趋,rìqū,
B06241,日食,日食,rìshí,
B06242,日新月異,日新月异,rìxīn-yuèyì,
A05072,日夜,日夜,rìyè,
A05073,日益,日益,rìyì,
B06243,日用,日用,rìyòng,
A05074,日子,日子,rìzi,
F602,日子,日子,rìzi,
Q378,日子,日子,rìzi,
A05079,絨,绒,róng,
A05077,榮,荣,róng,
A05080,容,容,róng,
A05085,溶,溶,róng,
A05089,榕,榕,róng,
A05090,熔,熔,róng,
A05092,融,融,róng,
A05084,容易,容易,róng•yì,
F603,容易,容易,róng•yì,
A05094,冗長,冗长,rǒngcháng,
A05091,熔點,熔点,róngdiǎn,
B06254,溶洞,溶洞,róngdòng,
A05093,融合,融合,rónghé,
B06255,溶化,溶化,rónghuà,
B06257,熔化,熔化,rónghuà,
B06258,融化,融化,rónghuà,
B06244,榮獲,荣获,rónghuò,
A05086,溶劑,溶剂,róngjì,
B06249,容積,容积,róngjī,
A05087,溶解,溶解,róngjiě,
A05081,容量,容量,róngliàng,
B06247,絨毛,绒毛,róngmáo,
A05076,茸毛,茸毛,róngmáo,
B06250,容貌,容貌,róngmào,
A05082,容納,容纳,róngnà,
A05083,容器,容器,róngqì,
B06259,融洽,融洽,róngqià,
B06251,容忍,容忍,róngrěn,
B06248,絨線,绒线,róngxiàn,
B06256,溶血,溶血,róngxiě,
B06245,榮幸,荣幸,róngxìng,
B06252,容許,容许,róngxǔ,
B06253,容顔,容颜,róngyán,
B06246,榮耀,荣耀,róngyào,
A05088,溶液,溶液,róngyè,
A05078,榮譽,荣誉,róngyù,
A05075,戎裝,戎装,róngzhuāng,
B06260,融資,融资,róngzī,
A05095,柔,柔,róu,
A05098,揉,揉,róu,
A05100,肉,肉,ròu,
B06261,柔道,柔道,róudào,
A05096,柔和,柔和,róuhé,
A05099,蹂躪,蹂躏,róulìn,
B06262,柔美,柔美,róuměi,
B06263,柔情,柔情,róuqíng,
A05097,柔軟,柔软,róuruǎn,
F604,柔軟,柔软,róuruǎn,
B06264,柔弱,柔弱,róuruò,
B06266,肉食,肉食,ròushí,
B06265,柔順,柔顺,róushùn,
A05101,肉體,肉体,ròutǐ,
B06267,肉眼,肉眼,ròuyǎn,
B06268,肉質,肉质,ròuzhì,
A05102,如,如,rú,
A05110,儒,儒,rú,
A05116,入,入,rù,
A05113,汝,汝,rǔ,
A05114,乳,乳,rǔ,
A05115,辱,辱,rǔ,
A05121,軟,软,ruǎn,
B06295,軟骨,软骨,ruǎngǔ,
B06296,軟化,软化,ruǎnhuà,
B06297,軟件,软件,ruǎnjiàn,
B06298,軟禁,软禁,ruǎnjìn,
B06299,軟弱,软弱,ruǎnruò,
B06276,乳白,乳白,rǔbái,
B06281,入場,入场,rùchǎng,
B06282,入場券,入场券,rùchǎngquàn,
A05103,如此,如此,rúcǐ,
F605,如此,如此,rúcǐ,
A05112,蠕動,蠕动,rúdòng,
B06277,乳房,乳房,rǔfáng,
B06283,入股,入股,rùgǔ,
A05104,如果,如果,rúguǒ,
A05105,如何,如何,rúhé,
F606,如何,如何,rúhé,
A05124,瑞,瑞,ruì,
A05123,鋭,鋭,ruì,
A05122,蕊,蕊,ruǐ,
B06300,鋭角,鋭角,ruìjiǎo,
B06301,鋭利,鋭利,ruìlì,
B06302,鋭氣,鋭气,ruìqì,
B06303,鋭意,鋭意,ruìyì,
A05111,儒家,儒家,rújiā,
A05106,如今,如今,rújīn,
F607,如今,如今,rújīn,
B06284,入境,入境,rùjìng,
B06285,入口,入口,rùkǒu,
B06280,辱駡,辱骂,rǔmà,
B06286,入門,入门,rùmén,
B06287,入迷,入迷,rùmí,
A05125,閏,闰,rùn,
A05126,潤,润,rùn,
B06304,潤滑,润滑,rùnhuá,
B06278,乳牛,乳牛,rǔniú,
A05127,若,若,ruò,
A05130,弱,弱,ruò,
A05131,弱點,弱点,ruòdiǎn,
A05128,若干,若干,ruògān,
B06306,弱化,弱化,ruòhuà,
A05129,若是,若是,ruòshì,
B06307,弱勢,弱势,ruòshì,
B06305,若無其事,若无其事,ruòwúqíshì,
B06308,弱小,弱小,ruòxiǎo,
B06269,如期,如期,rúqī,
A05117,入侵,入侵,rùqīn,
B06270,如若,如若,rúruò,
B06271,如實,如实,rúshí,
A05107,如釋重負,如释重负,rúshìzhòngfù,
A05118,入手,入手,rùshǒu,
B06288,入睡,入睡,rùshuì,
A05108,如同,如同,rútóng,
B06289,入圍,入围,rùwéi,
B06290,入伍,入伍,rùwǔ,
A05109,如下,如下,rúxià,
B06291,入選,入选,rùxuǎn,
B06275,儒學,儒学,rúxué,
A05119,入學,入学,rùxué,
B06292,入夜,入夜,rùyè,
B06273,如意,如意,rúyì,
B06272,如一,如一,rúyī,
B06274,如願,如愿,rúyuàn,
B06279,乳汁,乳汁,rǔzhī,
B06293,入住,入住,rùzhù,
A05120,褥子,褥子,rùzi,
Q379,褥子,褥子,rùzi,
B06294,入座,入座,rùzuò,
B06314,卅,卅,sà,
A05133,灑,洒,sǎ,
F609,撒,撒,sǎ,
B06309,仨,仨,sā,
A05132,撒,撒,sā / sǎ,
B06313,灑脱,洒脱,sǎ•tuō,
B06310,撒謊,撒谎,sāhuǎng,
F608,撒謊,撒谎,sāhuǎng,
A05136,賽,赛,sài,
F611,塞,塞,sāi,
A05134,腮,腮,sāi,
F610,腮,腮,sāi,
B06316,鰓,鳃,sāi,
A05135,塞,塞,sāi /sài / sè,
B06317,賽場,赛场,sàichǎng,
B06318,賽程,赛程,sàichéng,
B06319,賽跑,赛跑,sàipǎo,
B06320,賽事,赛事,sàishì,
B06315,塞子,塞子,sāizi,
Q380,塞子,塞子,sāizi,
B06311,撒嬌,撒娇,sājiāo,
A05141,傘,伞,sǎn,
A05137,三,三,sān,
A05140,叁,叁,sān,
A05142,散,散,sǎn /sàn,
A05145,散布,散布,sànbù,
A05146,散步,散步,sànbù,
F612,散步,散步,sànbù,
B06324,散場,散场,sànchǎng,
A05147,散發,散发,sànfā,
A05151,嗓,嗓,sǎng,
A05150,桑,桑,sāng,
B06329,嗓門兒,嗓门儿,sǎngménr,
E088,嗓門兒,嗓门儿,sǎngménr,
A05153,喪氣,丧气,sàngqì,
B06331,喪生,丧生,sàngshēng,
A05154,喪失,丧失,sàngshī,
F615,喪失,丧失,sàngshī,
A05148,喪事,丧事,sāngshì,
F613,桑樹,桑树,sāngshù,
B06330,嗓音,嗓音,sǎngyīn,
A05149,喪葬,丧葬,sāngzàng,
A05152,嗓子,嗓子,sǎngzi,
F614,嗓子,嗓子,sǎngzi,
Q381,嗓子,嗓子,sǎngzi,
B06325,散會,散会,sànhuì,
B06326,散夥,散伙,sànhuǒ,
A05138,三角,三角,sānjiǎo,
A05139,三角形,三角形,sānjiǎoxíng,
B06321,三角洲,三角洲,sānjiǎozhōu,
B06322,三輪車,三轮车,sānlúnchē,
B06327,散落,散落,sànluò,
B06323,散漫,散漫,sǎnmàn,
A05143,散射,散射,sǎnshè,
B06328,散失,散失,sànshī,
A05144,散文,散文,sǎnwén,
A05158,掃,扫,sǎo,
A05156,騷,骚,sāo,
A05155,搔,搔,sāo,
B06335,繅,缫,sāo,
A05157,臊,臊,sāo / sào,
B06336,掃除,扫除,sǎochú,
A05159,掃蕩,扫荡,sǎodàng,
B06337,掃地,扫地,sǎodì,
B06332,騷動,骚动,sāodòng,
B06333,騷亂,骚乱,sāoluàn,
B06338,掃盲,扫盲,sǎománg,
B06339,掃描,扫描,sǎomiáo,
B06334,騷擾,骚扰,sāorǎo,
B06340,掃射,扫射,sǎoshè,
B06341,掃視,扫视,sǎoshì,
B06342,掃興,扫兴,sǎoxìng,
Q383,掃帚,扫帚,sàozhou,
A05161,掃帚,扫帚,sàozhǒu,
A05160,嫂子,嫂子,sǎozi,
F616,嫂子,嫂子,sǎozi,
Q382,嫂子,嫂子,sǎozi,
B06312,撒手,撒手,sāshǒu,
A05164,澀,涩,sè,
A05165,瑟,瑟,sè,
A05162,色,色,sè / shǎi,
A05163,色彩,色彩,sècǎi,
B06343,色調,色调,sèdiào,
B06344,色光,色光,sèguāng,
B06345,色盲,色盲,sèmáng,
A05168,僧,僧,sēng,
A05169,僧侣,僧侣,sēnglǚ,
B06349,僧尼,僧尼,sēngní,
A05166,森林,森林,sēnlín,
A05167,森嚴,森严,sēnyán,
B06346,色情,色情,sèqíng,
B06347,色素,色素,sèsù,
B06348,色澤,色泽,sèzé,
A05182,啥,啥,shá,
A05183,傻,傻,shǎ,
A05170,殺,杀,shā,
A05173,沙,沙,shā,
A05178,紗,纱,shā,
A05179,砂,砂,shā,
A05180,煞,煞,shā / shà,
B06358,紗布,纱布,shābù,
B06360,刹車,刹车,shāchē,
B06354,沙塵,沙尘,shāchén,
B06359,紗錠,纱锭,shādìng,
A05174,沙發,沙发,shāfā,
B06361,傻瓜,傻瓜,shǎguā,
A05171,殺害,杀害,shāhài,
F617,殺害,杀害,shāhài,
A05186,曬,晒,shài,
A05185,篩,筛,shāi,
B06363,篩查,筛查,shāichá,
B06364,篩選,筛选,shāixuǎn,
F621,篩子,筛子,shāizi,
B06350,殺菌,杀菌,shājūn,
B06351,殺戮,杀戮,shālù,
E114,砂輪兒,砂轮儿,shālúnr,
A05175,沙漠,沙漠,shāmò,
B06353,杉木,杉木,shāmù,
A05207,善,善,shàn,
B06398,膳,膳,shàn,
A05202,閃,闪,shǎn,
F623,閃,闪,shǎn,
A05206,陝,陕,shǎn,
A05187,山,山,shān,
A05172,杉,杉,shān,
A05198,衫,衫,shān,
A05200,扇,扇,shān / shàn,
B06365,山坳,山坳,shān’ào,
B06392,扇貝,扇贝,shànbèi,
B06366,山茶,山茶,shānchá,
A05210,擅長,擅长,shàncháng,
A05197,刪除,删除,shānchú,
B06367,山川,山川,shānchuān,
B06368,山村,山村,shāncūn,
B06394,善待,善待,shàndài,
A05188,山地,山地,shāndì,
A05203,閃電,闪电,shǎndiàn,
F624,閃電,闪电,shǎndiàn,
B06389,扇動,扇动,shāndòng,
A05201,煽動,煽动,shāndòng,
A05189,山峰,山峰,shānfēng,
A05250,尚,尚,shàng,
A05227,晌,晌,shǎng,
A05228,賞,赏,shǎng,
A05213,傷,伤,shāng,
A05219,商,商,shāng,
A05226,上,上,shǎng / shàng,
F629,上邊,上边,shàng•bian,
A05230,上邊,上边,shàng•biān,
A05236,上來,上来,shàng•lái,
A05237,上面,上面,shàng•miàn,
F631,上面,上面,shàng•miàn,
A05238,上去,上去,shàng•qù,
B06400,傷疤,伤疤,shāngbā,
A05229,上班,上班,shàngbān,
B06426,上報,上报,shàngbào,
B06427,上臂,上臂,shàngbì,
A05220,商標,商标,shāngbiāo,
F626,商標,商标,shāngbiāo,
B06401,傷殘,伤残,shāngcán,
B06428,上策,上策,shàngcè,
A05231,上層,上层,shàngcéng,
B06429,上場,上场,shàngchǎng,
B06408,商場,商场,shāngchǎng,
B06430,上傳,上传,shàngchuán,
B06409,商船,商船,shāngchuán,
B06423,賞賜,赏赐,shǎngcì,
B06431,上當,上当,shàngdāng,
B06432,上等,上等,shàngděng,
A05232,上帝,上帝,shàngdì,
A05221,商店,商店,shāngdiàn,
F627,商店,商店,shāngdiàn,
B06433,上吊,上吊,shàngdiào,
B06410,商定,商定,shāngdìng,
B06369,山歌,山歌,shāngē,
B06411,商販,商贩,shāngfàn,
B06434,上訪,上访,shàngfǎng,
B06435,上風,上风,shàngfēng,
B06436,上浮,上浮,shàngfú,
B06402,傷感,伤感,shānggǎn,
B06437,上崗,上岗,shànggǎng,
B06438,上工,上工,shànggōng,
B06439,上古,上古,shànggǔ,
B06412,商賈,商贾,shānggǔ,
A05214,傷害,伤害,shānghài,
B06403,傷寒,伤寒,shānghán,
B06440,上好,上好,shànghǎo,
B06404,傷痕,伤痕,shānghén,
B06413,商會,商会,shānghuì,
A05233,上級,上级,shàngjí,
B06414,商家,商家,shāngjiā,
B06415,商檢,商检,shāngjiǎn,
B06441,上將,上将,shàngjiāng,
B06443,上繳,上缴,shàngjiǎo,
B06442,上交,上交,shàngjiāo,
B06444,上進,上进,shàngjìn,
A05234,上課,上课,shàngkè,
A05235,上空,上空,shàngkōng,
F630,上空,上空,shàngkōng,
A05215,傷口,伤口,shāngkǒu,
A05222,商量,商量,shāngliang,
Q387,商量,商量,shāngliang,
B06445,上流,上流,shàngliú,
B06446,上路,上路,shànglù,
B06447,上馬,上马,shàngmǎ,
B06416,商貿,商贸,shāngmào,
B06448,上門,上门,shàngmén,
B06370,山溝,山沟,shāngōu,
B06449,上品,上品,shàngpǐn,
A05223,商品,商品,shāngpǐn,
B06466,尚且,尚且,shàngqiě,
B06417,商榷,商榷,shāngquè,
B06450,上任,上任,shàngrèn,
A05224,商人,商人,shāngrén,
F628,商人,商人,shāngrén,
A05239,上山,上山,shàngshān,
B06451,上身,上身,shàngshēn,
A05240,上升,上升,shàngshēng,
A05241,上市,上市,shàngshì,
B06424,賞識,赏识,shǎngshí,
B06405,傷勢,伤势,shāngshì,
A05242,上述,上述,shàngshù,
F632,上述,上述,shàngshù,
B06452,上書,上书,shàngshū,
B06453,上司,上司,shàngsi,
Q389,上司,上司,shàngsi,
A05243,上訴,上诉,shàngsù,
B06454,上台,上台,shàngtái,
B06418,商談,商谈,shāngtán,
B06419,商討,商讨,shāngtǎo,
B06455,上天,上天,shàngtiān,
B06406,傷痛,伤痛,shāngtòng,
B06457,上頭,上头,shàngtou,
Q390,上頭,上头,shàngtou,
B06456,上頭,上头,shàngtóu,
A05190,山谷,山谷,shāngǔ,
F622,山谷,山谷,shāngǔ,
A05204,閃光,闪光,shǎnguāng,
B06458,上網,上网,shàngwǎng,
B06407,傷亡,伤亡,shāngwáng,
A05244,上午,上午,shàngwǔ,
F633,上午,上午,shàngwǔ,
B06422,晌午,晌午,shǎngwu,
Q388,晌午,晌午,shǎngwu,
B06420,商務,商务,shāngwù,
A05245,上下,上下,shàngxià,
B06459,上限,上限,shàngxiàn,
A05216,傷心,伤心,shāngxīn,
B06460,上行,上行,shàngxíng,
B06425,賞心悅目,赏心悦目,shǎngxīn-yuèmù,
A05246,上學,上学,shàngxué,
B06461,上旬,上旬,shàngxún,
B06462,上演,上演,shàngyǎn,
A05225,商業,商业,shāngyè,
A05247,上衣,上衣,shàngyī,
B06421,商議,商议,shāngyì,
A05248,上游,上游,shàngyóu,
A05217,傷員,伤员,shāngyuán,
A05249,上漲,上涨,shàngzhǎng,
B06463,上陣,上阵,shàngzhèn,
B06464,上肢,上肢,shàngzhī,
B06465,上座,上座,shàngzuò,
B06371,山河,山河,shānhé,
B06372,山洪,山洪,shānhóng,
B06395,善後,善后,shànhòu,
A05199,珊瑚,珊瑚,shānhú,
B06373,山澗,山涧,shānjiàn,
B06374,山腳,山脚,shānjiǎo,
A05208,善良,善良,shànliáng,
B06375,山梁,山梁,shānliáng,
A05191,山林,山林,shānlín,
B06376,山嶺,山岭,shānlǐng,
A05192,山路,山路,shānlù,
B06377,山麓,山麓,shānlù,
B06378,山巒,山峦,shānluán,
A05193,山脈,山脉,shānmài,
B06379,山門,山门,shānmén,
E037,扇面兒,扇面儿,shànmiànr,
B06380,山坡,山坡,shānpō,
A05194,山區,山区,shānqū,
B06399,膳食,膳食,shànshí,
A05195,山水,山水,shānshuǐ,
A05205,閃爍,闪烁,shǎnshuò,
A05196,山頭,山头,shāntóu,
B06381,山系,山系,shānxì,
B06390,閃現,闪现,shǎnxiàn,
B06382,山崖,山崖,shānyá,
A05212,贍養,赡养,shànyǎng,
B06383,山羊,山羊,shānyáng,
B06391,閃耀,闪耀,shǎnyào,
B06384,山腰,山腰,shānyāo,
B06385,山野,山野,shānyě,
B06396,善意,善意,shànyì,
A05209,善於,善于,shànyú,
B06386,山岳,山岳,shānyuè,
B06387,山楂,山楂,shānzhā,
B06388,山寨,山寨,shānzhài,
B06397,善戰,善战,shànzhàn,
B06393,扇子,扇子,shànzi,
F625,扇子,扇子,shànzi,
Q386,扇子,扇子,shànzi,
A05211,擅自,擅自,shànzì,
A05257,勺,勺,sháo,
A05265,哨,哨,shào,
A05251,捎,捎,shāo,
A05252,燒,烧,shāo,
A05253,梢,梢,shāo,
A05254,稍,稍,shāo,
A05258,少,少,shǎo / shào,
B06477,少兒,少儿,shào’ér,
B06467,燒杯,烧杯,shāobēi,
B06480,哨兵,哨兵,shàobīng,
B06468,燒餅,烧饼,shāobing,
Q391,燒餅,烧饼,shāobing,
B06478,少婦,少妇,shàofù,
B06469,燒毀,烧毁,shāohuǐ,
B06470,燒火,烧火,shāohuǒ,
B06476,少見,少见,shǎojiàn,
B06479,少將,少将,shàojiàng,
B06471,燒酒,烧酒,shāojiǔ,
A05259,少量,少量,shǎoliàng,
F635,少量,少量,shǎoliàng,
A05261,少年,少年,shàonián,
F636,少年,少年,shàonián,
A05262,少女,少女,shàonǚ,
F637,少女,少女,shàonǚ,
B06472,燒瓶,烧瓶,shāopíng,
B06473,燒傷,烧伤,shāoshāng,
A05255,稍稍,稍稍,shāoshāo,
A05260,少數,少数,shǎoshù,
B06481,哨所,哨所,shàosuǒ,
A05256,稍微,稍微,shāowēi,
B06474,燒香,烧香,shāoxiāng,
Q393,少爺,少爷,shàoye,
A05263,少爺,少爷,shàoyé,
B06475,勺子,勺子,sháozi,
F634,勺子,勺子,sháozi,
Q392,勺子,勺子,sháozi,
B06482,哨子,哨子,shàozi,
Q394,哨子,哨子,shàozi,
A05176,沙丘,沙丘,shāqiū,
B06352,殺傷,杀伤,shāshāng,
A05184,霎時,霎时,shàshí,
A05177,沙灘,沙滩,shātān,
B06355,沙土,沙土,shātǔ,
F618,沙土,沙土,shātǔ,
B06356,沙啞,沙哑,shāyǎ,
A05181,鯊魚,鲨鱼,shāyú,
B06362,傻子,傻子,shǎzi,
F620,傻子,傻子,shǎzi,
Q385,傻子,傻子,shǎzi,
B06357,沙子,沙子,shāzi,
F619,沙子,沙子,shāzi,
Q384,沙子,沙子,shāzi,
A05267,舌,舌,shé,
A05271,蛇,蛇,shé,
F639,蛇,蛇,shé,
A05274,設,设,shè,
A05282,社,社,shè,
A05286,射,射,shè,
A05289,涉,涉,shè,
A05291,赦,赦,shè,
A05292,攝,摄,shè,
B06505,麝,麝,shè,
A05272,舍／捨,舍,shě / shè,
A05270,折／摺,折,shé / zhē / zhé,
A05273,捨不得,舍不得,shě•bù•dé,
A05275,設備,设备,shèbèi,
Q396,捨不得,舍不得,shěbude,
F640,捨不得,舍不得,shěbudé,
B06493,射程,射程,shèchéng,
A05266,奢侈,奢侈,shēchǐ,
B06484,捨得,舍得,shěde,
Q397,捨得,舍得,shěde,
B06487,設定,设定,shèdìng,
A05276,設法,设法,shèfǎ,
B06488,設防,设防,shèfáng,
A05283,社會,社会,shèhuì,
A05284,社會學,社会学,shèhuìxué,
A05294,誰,谁,shéi /shuí,
A05290,涉及,涉及,shèjí,
A05277,設計,设计,shèjì,
A05287,射擊,射击,shèjī,
B06494,射箭,射箭,shèjiàn,
B06489,社交,社交,shèjiāo,
A05278,設立,设立,shèlì,
B06490,社論,社论,shèlùn,
B06495,射門,射门,shèmén,
B06499,赦免,赦免,shèmiǎn,
A05323,神,神,shén,
A05340,腎,肾,shèn,
A05341,甚,甚,shèn,
A05343,滲,渗,shèn,
A05345,慎,慎,shèn,
A05334,沈／瀋,沈,shěn,
A05335,審,审,shěn,
A05339,嬸,婶,shěn,
A05295,申,申,shēn,
A05297,伸,伸,shēn,
A05299,身,身,shēn,
B06521,砷,砷,shēn,
A05311,深,深,shēn,
B06522,深奧,深奥,shēn’ào,
B06566,甚而,甚而,shèn’ér,
A05302,身份,身份,shēn•fèn,
A05328,神氣,神气,shén•qì,
B06548,神仙,神仙,shén•xiān,
B06506,申辦,申办,shēnbàn,
B06507,申報,申报,shēnbào,
A05300,身邊,身边,shēnbiān,
B06537,神采,神采,shéncǎi,
A05301,身材,身材,shēncái,
F642,身材,身材,shēncái,
B06523,深層,深层,shēncéng,
A05336,審查,审查,shěnchá,
B06513,身長,身长,shēncháng,
A05312,深沉,深沉,shēnchén,
B06553,審定,审定,shěndìng,
A05313,深度,深度,shēndù,
B06514,身段,身段,shēnduàn,
B06515,身份證,身份证,shēnfènzhèng,
A05377,繩,绳,shéng,
A05380,聖,圣,shèng,
A05383,勝,胜,shèng,
A05386,剩,剩,shèng,
A05347,升,升,shēng,
A05349,生,生,shēng,
A05369,聲,声,shēng,
A05376,笙,笙,shēng,
A05379,省,省,shěng / xǐng,
B06584,生日,生日,shēng•rì,
B06516,身高,身高,shēngāo,
B06575,生病,生病,shēngbìng,
F646,生病,生病,shēngbìng,
B06593,聲波,声波,shēngbō,
B06594,聲部,声部,shēngbù,
B06626,盛産,盛产,shèngchǎn,
A05350,生産,生产,shēngchǎn,
A05351,生産力,生产力,shēngchǎnlì,
B06610,省城,省城,shěngchéng,
A05352,生成,生成,shēngchéng,
B06595,聲稱,声称,shēngchēng,
A05374,牲畜,牲畜,shēngchù,
F650,牲畜,牲畜,shēngchù,
